name_question,category,category2,abstract,contents,source,URL,name_exam,sortA,sortB,sortC,sortD,sortE,year,month,day,lunar_date,ganji_kr_year,ganji_kr_month,ganji_kr_day,ganji_cn_year,ganji_cn_month,ganji_cn_day,is_leap_month
1753년_식년시소과_종장_문제,疑,,,"問: 子曰 “性相近, 習相遠也.” 此指氣質而言也. 集註中, 程子則曰: “此言氣質之性.” 朱子則曰: “ 性兼氣質而言也.” 兩賢之言, 旣不同, 則當從何說歟? 從古聖賢, 皆言本然之性, 則夫子於本性之外, 指示氣質者, 何歟? 後來諸賢之發明此氣質之性者, 誰歟? 願聞其說.",朝鮮時代生進試榜目,,1753년_식년시소과_종장,소과,생원,식년시,초시,종장,1753.0,8.0,13.0,1753-07-15,계유,경신,무진,癸酉,庚申,戊辰,False
1753년_식년시소과_종장_문제,義,禮義,,曲禮.,朝鮮時代生進試榜目,,1753년_식년시소과_종장,소과,생원,식년시,초시,종장,1753.0,8.0,13.0,1753-07-15,계유,경신,무진,癸酉,庚申,戊辰,False
1753년_식년시소과_초장_문제,賦,,,自從刪後更無詩.,朝鮮時代生進試榜目,,1753년_식년시소과_초장,소과,진사,식년시,복시,초장,1753.0,9.0,18.0,1753-08-22,계유,신유,갑진,癸酉,辛酉,甲辰,False
1753년_식년시소과_초장_문제,詩,,,"見天無烈風淫雨, 海不揚波, 知中國有聖. 押聖.",朝鮮時代生進試榜目,,1753년_식년시소과_초장,소과,진사,식년시,복시,초장,1753.0,9.0,18.0,1753-08-22,계유,신유,갑진,癸酉,辛酉,甲辰,False
1753년_식년시소과_초장_문제,賦,,,獨寢.,朝鮮時代生進試榜目,,1753년_식년시소과_초장,소과,진사,식년시,복시,초장,1753.0,9.0,18.0,1753-08-22,계유,신유,갑진,癸酉,辛酉,甲辰,False
1753년_식년시소과_초장_문제,詩,,,"晨夕上堂, 說范滂母故事.",朝鮮時代生進試榜目,,1753년_식년시소과_초장,소과,진사,식년시,복시,초장,1753.0,9.0,18.0,1753-08-22,계유,신유,갑진,癸酉,辛酉,甲辰,False
1753년_식년시소과_종장_문제,疑,,,"問: 子曰: “民可使由之, 不可使知之.” 若欲由之, 宜先知之, 而不可使知之者, 何歟?",朝鮮時代生進試榜目,,1753년_식년시소과_종장,소과,생원,식년시,복시,종장,1753.0,9.0,22.0,1753-08-26,계유,신유,무신,癸酉,辛酉,戊申,False
1753년_식년시소과_종장_문제,義,禮義,,善哉_國.,朝鮮時代生進試榜目,,1753년_식년시소과_종장,소과,생원,식년시,복시,종장,1753.0,9.0,22.0,1753-08-26,계유,신유,무신,癸酉,辛酉,戊申,False
1753년_식년시소과_종장_문제,疑,,,"問: 中庸曰: “君子, 尊德性而道問學.” 此與首章未發之中已發之中, 其旨果無異同歟? 若以未發已發分之, 則亦有次第之可言, 而又以知行論之, 則何者爲知? 何者爲行歟?",朝鮮時代生進試榜目,,1753년_식년시소과_종장,소과,생원,식년시,복시,종장,1753.0,9.0,22.0,1753-08-26,계유,신유,무신,癸酉,辛酉,戊申,False
1753년_식년시소과_종장_문제,義,易義,,"知進退存亡之義者, 其惟聖人乎!",朝鮮時代生進試榜目,,1753년_식년시소과_종장,소과,생원,식년시,복시,종장,1753.0,9.0,22.0,1753-08-26,계유,신유,무신,癸酉,辛酉,戊申,False
1754년_증광시소과_초장_문제,賦,,,天乃雨.,朝鮮時代生進試榜目,,1754년_증광시소과_초장,소과,진사,증광시,초시,초장,1754.0,2.0,20.0,1754-01-29,갑술,병인,기묘,甲戌,丙寅,己卯,False
1754년_증광시소과_초장_문제,詩,,,_出袴下.,朝鮮時代生進試榜目,,1754년_증광시소과_초장,소과,진사,증광시,초시,초장,1754.0,2.0,20.0,1754-01-29,갑술,병인,기묘,甲戌,丙寅,己卯,False
1754년_증광시소과_초장_문제,賦,,,風雅之終思二公.,朝鮮時代生進試榜目,,1754년_증광시소과_초장,소과,진사,증광시,초시,초장,1754.0,2.0,20.0,1754-01-29,갑술,병인,기묘,甲戌,丙寅,己卯,False
1754년_증광시소과_초장_문제,詩,,,是日聞歸歟歎出誡_求. 押求.,朝鮮時代生進試榜目,,1754년_증광시소과_초장,소과,진사,증광시,초시,초장,1754.0,2.0,20.0,1754-01-29,갑술,병인,기묘,甲戌,丙寅,己卯,False
1754년_증광시소과_종장_문제,疑,,,"問: 子曰: “君子無所爭, 必也射乎, 揖讓而升, 下而飮, 其爭也君子.” 夫揖讓者, 恭遜之義, 而爭之反也. 旣謂之揖讓, 而又謂之爭者, 何歟?",朝鮮時代生進試榜目,,1754년_증광시소과_종장,소과,생원,증광시,초시,종장,1754.0,2.0,22.0,1754-02-01,갑술,정묘,신사,甲戌,丁卯,辛巳,False
1754년_증광시소과_종장_문제,義,禮義,,大夫_.,朝鮮時代生進試榜目,,1754년_증광시소과_종장,소과,생원,증광시,초시,종장,1754.0,2.0,22.0,1754-02-01,갑술,정묘,신사,甲戌,丁卯,辛巳,False
1754년_증광시소과_종장_문제,疑,,,"問: 子曰: “惟仁者, 能好人, 能惡人.” 惡是義之端, 而仁能惡人者, 何歟?",朝鮮時代生進試榜目,,1754년_증광시소과_종장,소과,생원,증광시,초시,종장,1754.0,2.0,22.0,1754-02-01,갑술,정묘,신사,甲戌,丁卯,辛巳,False
1754년_증광시소과_종장_문제,義,禮義,,進士.,朝鮮時代生進試榜目,,1754년_증광시소과_종장,소과,생원,증광시,초시,종장,1754.0,2.0,22.0,1754-02-01,갑술,정묘,신사,甲戌,丁卯,辛巳,False
1754년_증광시소과_초장_문제,賦,,,放_六軍至.,朝鮮時代生進試榜目,,1754년_증광시소과_초장,소과,진사,증광시,복시,초장,1754.0,4.0,4.0,1754-03-12,갑술,무진,임술,甲戌,戊辰,壬戌,False
1754년_증광시소과_초장_문제,詩,,,何有餘機到丘_. 押到.,朝鮮時代生進試榜目,,1754년_증광시소과_초장,소과,진사,증광시,복시,초장,1754.0,4.0,4.0,1754-03-12,갑술,무진,임술,甲戌,戊辰,壬戌,False
1754년_증광시소과_초장_문제,賦,,,起拜勸令學.,朝鮮時代生進試榜目,,1754년_증광시소과_초장,소과,진사,증광시,복시,초장,1754.0,4.0,4.0,1754-03-12,갑술,무진,임술,甲戌,戊辰,壬戌,False
1754년_증광시소과_초장_문제,詩,,,"築女懷淸臺, 客巴蜀寡婦. 押婦.",朝鮮時代生進試榜目,,1754년_증광시소과_초장,소과,진사,증광시,복시,초장,1754.0,4.0,4.0,1754-03-12,갑술,무진,임술,甲戌,戊辰,壬戌,False
1754년_증광시소과_종장_문제,疑,,,"問: 孔子使子路問津於長沮, 沮曰: “是知津矣.” 孔子知津, 則不必爲問, 而長沮之以爲知津者, 何歟? 孔子之問津者, 亦何歟?",朝鮮時代生進試榜目,,1754년_증광시소과_종장,소과,생원,증광시,복시,종장,1754.0,4.0,6.0,1754-03-14,갑술,무진,갑자,甲戌,戊辰,甲子,False
1754년_증광시소과_종장_문제,義,詩義,,"大風有隧, 有空大谷.",朝鮮時代生進試榜目,,1754년_증광시소과_종장,소과,생원,증광시,복시,종장,1754.0,4.0,6.0,1754-03-14,갑술,무진,갑자,甲戌,戊辰,甲子,False
1754년_증광시소과_종장_문제,疑,,,"問: 子曰: “吾與回言, 不違如愚.” _子之言曰: “雖欲從之, 末由也已.” 旣曰從之末由, 而夫子之許以不違如愚, 何歟?",朝鮮時代生進試榜目,,1754년_증광시소과_종장,소과,생원,증광시,복시,종장,1754.0,4.0,6.0,1754-03-14,갑술,무진,갑자,甲戌,戊辰,甲子,False
1754년_증광시소과_종장_문제,義,詩義,,"知子之來之, 雜_以贈之.",朝鮮時代生進試榜目,,1754년_증광시소과_종장,소과,생원,증광시,복시,종장,1754.0,4.0,6.0,1754-03-14,갑술,무진,갑자,甲戌,戊辰,甲子,False
1755년_식년시소과_초장_문제,賦,,,商量致信死.,朝鮮時代生進試榜目,,1755년_식년시소과_초장,소과,진사,식년시,초시,초장,1755.0,8.0,20.0,1755-07-13,을해,갑신,을유,乙亥,甲申,乙酉,False
1755년_식년시소과_초장_문제,詩,,,"赤壁營中, 迎語蔣子翼.",朝鮮時代生進試榜目,,1755년_식년시소과_초장,소과,진사,식년시,초시,초장,1755.0,8.0,20.0,1755-07-13,을해,갑신,을유,乙亥,甲申,乙酉,False
1755년_식년시소과_초장_문제,賦,,,如愚亦不愚.,朝鮮時代生進試榜目,,1755년_식년시소과_초장,소과,진사,식년시,초시,초장,1755.0,8.0,20.0,1755-07-13,을해,갑신,을유,乙亥,甲申,乙酉,False
1755년_식년시소과_초장_문제,詩,,,市中過朱亥歸歎今日爲公子亦足. 押子.,朝鮮時代生進試榜目,,1755년_식년시소과_초장,소과,진사,식년시,초시,초장,1755.0,8.0,20.0,1755-07-13,을해,갑신,을유,乙亥,甲申,乙酉,False
1755년_식년시소과_종장_문제,疑,,,"問: 大學曰: “誠其意者, 必愼獨.” 曾子曰: “十手所指, 十目所視.” 旣曰愼獨, 而又曰十手十目者, 何歟?",朝鮮時代生進試榜目,,1755년_식년시소과_종장,소과,생원,식년시,초시,종장,1755.0,8.0,22.0,1755-07-15,을해,갑신,정해,乙亥,甲申,丁亥,False
1755년_식년시소과_종장_문제,義,禮義,,玄鳥歸.,朝鮮時代生進試榜目,,1755년_식년시소과_종장,소과,생원,식년시,초시,종장,1755.0,8.0,22.0,1755-07-15,을해,갑신,정해,乙亥,甲申,丁亥,False
1755년_식년시소과_종장_문제,疑,,,"問: 善言德行者, 莫如子貢, 而其論夫子之言曰: “溫良恭儉讓以得之.” 其所可言者, 止此歟? 若以魯論二十篇所載者求之, 則於何見夫子之溫, 於何見夫子之良, 於何見夫子之恭, 於何見夫子之儉, 於何見夫子之讓歟? 且孔門弟子之善觀於聖人威儀之間者, 多矣, 然則學其溫者, 誰歟? 學其良者, 誰歟? 學其恭者, 誰歟? 學其儉者, 誰歟? 學其讓者, 亦誰歟? 諸生熟讀聖人書, 幸詳究以對.",朝鮮時代生進試榜目,,1755년_식년시소과_종장,소과,생원,식년시,초시,종장,1755.0,8.0,22.0,1755-07-15,을해,갑신,정해,乙亥,甲申,丁亥,False
1755년_식년시소과_종장_문제,義,書義,,乃逸.,朝鮮時代生進試榜目,,1755년_식년시소과_종장,소과,생원,식년시,초시,종장,1755.0,8.0,22.0,1755-07-15,을해,갑신,정해,乙亥,甲申,丁亥,False
1756년_식년시소과_초장_문제,賦,,,作箴告靈臺.,朝鮮時代生進試榜目,,1755년_식년시소과_초장,소과,진사,식년시,복시,초장,1756.0,9.0,4.0,1756-08-10,병자,정유,병오,丙子,丁酉,丙午,False
1756년_식년시소과_초장_문제,詩,,,"獨受赤兎馬謝答, 曹孟德怒問. 押怒.",朝鮮時代生進試榜目,,1755년_식년시소과_초장,소과,진사,식년시,복시,초장,1756.0,9.0,4.0,1756-08-10,병자,정유,병오,丙子,丁酉,丙午,False
1756년_식년시소과_초장_문제,賦,,,璧驚備西北.,朝鮮時代生進試榜目,,1755년_식년시소과_초장,소과,진사,식년시,복시,초장,1756.0,9.0,4.0,1756-08-10,병자,정유,병오,丙子,丁酉,丙午,False
1756년_식년시소과_초장_문제,詩,,,上書訟灌仲孺罵座事. 押罵.,朝鮮時代生進試榜目,,1755년_식년시소과_초장,소과,진사,식년시,복시,초장,1756.0,9.0,4.0,1756-08-10,병자,정유,병오,丙子,丁酉,丙午,False
1756년_식년시소과_종장_문제,疑,,,"問: 孟子之所願學惟我孔子, 則行王道敎人學, 宜無異同, 而夫子之意, 在於尊周, 孟子之言, 勸王齊梁, 夫子則罕言性, 而孟子則道性善, 又必稱堯舜而不稱夫子者, 何歟? 豈周室不及於齊梁, 而夫子不賢於堯舜歟? 願聞其說.",朝鮮時代生進試榜目,,1755년_식년시소과_종장,소과,생원,식년시,복시,종장,1756.0,9.0,6.0,1756-08-12,병자,정유,무신,丙子,丁酉,戊申,False
1756년_식년시소과_종장_문제,義,書義,,惟殷于民.,朝鮮時代生進試榜目,,1755년_식년시소과_종장,소과,생원,식년시,복시,종장,1756.0,9.0,6.0,1756-08-12,병자,정유,무신,丙子,丁酉,戊申,False
1756년_식년시소과_종장_문제,疑,,,"問: 中庸曰: “君子之道, 費而隱, 夫婦之愚可以與知焉, 及其至也, 雖聖人亦有所不知焉, 夫婦之不肖可以能行焉, 及其至也, 雖聖人亦有所不能焉.” 愚夫愚婦之所知能, 聖人之所不知不能者, 皆可以指言歟? 夫婦而可知可能, 則是道也, 若是易知易行, 而聖人獨有所不知不能, 則是終有所不可知能者, 願聞其說.",朝鮮時代生進試榜目,,1755년_식년시소과_종장,소과,생원,식년시,복시,종장,1756.0,9.0,6.0,1756-08-12,병자,정유,무신,丙子,丁酉,戊申,False
1756년_식년시소과_종장_문제,義,詩義,,"天命玄鳥, 降而生商.",朝鮮時代生進試榜目,,1755년_식년시소과_종장,소과,생원,식년시,복시,종장,1756.0,9.0,6.0,1756-08-12,병자,정유,무신,丙子,丁酉,戊申,False
1758년_식년시소과_초장_문제,賦,,,滿百乃相聞.,朝鮮時代生進試榜目,,1758년_식년시소과_초장,소과,진사,식년시,초시,초장,1758.0,8.0,20.0,1758-07-17,무인,경신,신축,戊寅,庚申,辛丑,False
1758년_식년시소과_초장_문제,詩,,,賜書太原太守諭君寧在傍知狀. 押狀.,朝鮮時代生進試榜目,,1758년_식년시소과_초장,소과,진사,식년시,초시,초장,1758.0,8.0,20.0,1758-07-17,무인,경신,신축,戊寅,庚申,辛丑,False
1758년_식년시소과_초장_문제,賦,,,莞爾笑.,朝鮮時代生進試榜目,,1758년_식년시소과_초장,소과,진사,식년시,초시,초장,1758.0,8.0,20.0,1758-07-17,무인,경신,신축,戊寅,庚申,辛丑,False
1758년_식년시소과_초장_문제,詩,,,"惠州謫中, 作三馬圖贊, 有感. 押贊.",朝鮮時代生進試榜目,,1758년_식년시소과_초장,소과,진사,식년시,초시,초장,1758.0,8.0,20.0,1758-07-17,무인,경신,신축,戊寅,庚申,辛丑,False
1758년_식년시소과_종장_문제,疑,,,"問: 天命之謂性, 率性之謂道, 人與物, 循其性之自然, 而莫不各有當行之道. 然則天命之性, 亦自有許多般數歟?",朝鮮時代生進試榜目,,1758년_식년시소과_종장,소과,생원,식년시,초시,종장,1758.0,8.0,22.0,1758-07-19,무인,경신,계묘,戊寅,庚申,癸卯,False
1758년_식년시소과_종장_문제,義,禮義,,是月也.,朝鮮時代生進試榜目,,1758년_식년시소과_종장,소과,생원,식년시,초시,종장,1758.0,8.0,22.0,1758-07-19,무인,경신,계묘,戊寅,庚申,癸卯,False
1758년_식년시소과_종장_문제,疑,,,"問: 夫子生知安行之聖, 而自言其進德之序曰: “吾十五志學, 七十而從心所欲不踰矩.” 其所進德, 猶有年數次序之可言歟? 然則十五以前, 未嘗志學, 而未七十之時, 或未至於不勉而中歟? 若使夫子之年, 加以八十九十, 則抑更有進於不踰矩之外歟? 自三十至七十, 皆有十年之一進, 則有積累漸進者然, 惡在其爲生知安行之聖歟?",朝鮮時代生進試榜目,,1758년_식년시소과_종장,소과,생원,식년시,초시,종장,1758.0,8.0,22.0,1758-07-19,무인,경신,계묘,戊寅,庚申,癸卯,False
1758년_식년시소과_종장_문제,義,禮義,,登龜.,朝鮮時代生進試榜目,,1758년_식년시소과_종장,소과,생원,식년시,초시,종장,1758.0,8.0,22.0,1758-07-19,무인,경신,계묘,戊寅,庚申,癸卯,False
1759년_식년시소과_초장_문제,賦,,,三拜鹿鳴三.,朝鮮時代生進試榜目,,1759년_식년시소과_초장,소과,진사,식년시,복시,초장,1759.0,2.0,27.0,1759-02-01,기묘,정묘,임자,己卯,丁卯,壬子,False
1759년_식년시소과_초장_문제,詩,,,聞靈芝宮夢兆引白傳蓬萊詩以書其事. 押萊.,朝鮮時代生進試榜目,,1759년_식년시소과_초장,소과,진사,식년시,복시,초장,1759.0,2.0,27.0,1759-02-01,기묘,정묘,임자,己卯,丁卯,壬子,False
1759년_식년시소과_초장_문제,賦,,,惠州不在天上.,朝鮮時代生進試榜目,,1759년_식년시소과_초장,소과,진사,식년시,복시,초장,1759.0,2.0,27.0,1759-02-01,기묘,정묘,임자,己卯,丁卯,壬子,False
1759년_식년시소과_초장_문제,詩,,,"訟陳湯舊功, 惜老棄燉煌. 押老.",朝鮮時代生進試榜目,,1759년_식년시소과_초장,소과,진사,식년시,복시,초장,1759.0,2.0,27.0,1759-02-01,기묘,정묘,임자,己卯,丁卯,壬子,False
1759년_식년시소과_종장_문제,疑,,,"問: 大學曰: “君子有_矩之道也.” 矩是度物之器, 而借以爲喩, 則君子之度人, 果以何爲矩, 而其所以_之者, 用何道歟? 論語曰: “不踰矩.” 此與_矩之矩字, 同歟異歟?",朝鮮時代生進試榜目,,1759년_식년시소과_종장,소과,생원,식년시,복시,종장,1759.0,2.0,29.0,0000-00-00,갑자,갑자,갑자,甲子,甲子,甲子,False
1759년_식년시소과_종장_문제,義,禮義,,如松栢之有心也.,朝鮮時代生進試榜目,,1759년_식년시소과_종장,소과,생원,식년시,복시,종장,1759.0,2.0,29.0,0000-00-00,갑자,갑자,갑자,甲子,甲子,甲子,False
1759년_식년시소과_종장_문제,疑,,,"問: 子曰: “遯世不見知而不悔, 惟聖者能之.” 至論沮溺之_世則曰: “與鳥獸同群.” 遯世_世, 曾無異焉, 聖訓之不同, 何歟?",朝鮮時代生進試榜目,,1759년_식년시소과_종장,소과,생원,식년시,복시,종장,1759.0,2.0,29.0,0000-00-00,갑자,갑자,갑자,甲子,甲子,甲子,False
1759년_식년시소과_종장_문제,義,詩義,,"陟則在_, 復降在原.",朝鮮時代生進試榜目,,1759년_식년시소과_종장,소과,생원,식년시,복시,종장,1759.0,2.0,29.0,0000-00-00,갑자,갑자,갑자,甲子,甲子,甲子,False
1761년_식년시소과_초장_문제,賦,,,笑而去.,朝鮮時代生進試榜目,,1761년_식년시소과_초장,소과,진사,식년시,초시,초장,1761.0,8.0,20.0,1761-07-21,신사,병신,정사,辛巳,丙申,丁巳,False
1761년_식년시소과_초장_문제,詩,,,"平明, 建大將旗鼓, 出井_口. 押鼓.",朝鮮時代生進試榜目,,1761년_식년시소과_초장,소과,진사,식년시,초시,초장,1761.0,8.0,20.0,1761-07-21,신사,병신,정사,辛巳,丙申,丁巳,False
1761년_식년시소과_초장_문제,賦,,,易立乎其中.,朝鮮時代生進試榜目,,1761년_식년시소과_초장,소과,진사,식년시,초시,초장,1761.0,8.0,20.0,1761-07-21,신사,병신,정사,辛巳,丙申,丁巳,False
