,id,name,year,writer,sort,description,grade,rank,above,height,width,provider,원소장처,webResourceURL,reference
,S18440420BT,1844년_증광_대과_전시_고성진(高性鎭) 시권,1844,고성진(高性鎭),대과,1844년 증광시 대과 전시에서 고성진(高性鎭)이 작성한 답안지,次上,丙科第二十九人,69,266.8,호남권 한국학자료센터,광주 이장동 장흥고씨 수촌후손가,,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1844.0000-20150410.GMK00022,
id 생성(검수서),S18640820BF,1864년_증광_대과_초시_고제일(高濟鎰) 시권,1864,고제일(高濟鎰),대과,1864년 증광시 대과 초시에서 고제일(高濟鎰)이 작성한 답안지,次上,-,67.6,229.4,호남권 한국학자료센터,광주 이장동 장흥고씨 수촌후손가,,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1864.1111-20150410.GMK00023,기존 시험-문제 클래스에는 없는 항목이나 해당 응시자의 다른 답안지 정보를 통해 관련 시험 정보를 재구성하였음
id 생성(검수서),S18641006BS,1864년_증광_대과_복시_고제일(高濟鎰) 시권,1864,고제일(高濟鎰),대과,1864년 증광시 대과 복시에서 고제일(高濟鎰)이 작성한 답안지,次下,-,58.5,230.4,호남권 한국학자료센터,광주 이장동 장흥고씨 수촌후손가,,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1864.1111-20150410.GMK00024,
id 보완(검수서),S18641018BT,1864년_증광_대과_전시_고제일(高濟鎰) 시권,1864,고제일(高濟鎰),대과,1864년 증광시 대과 전시에서 고제일(高濟鎰)이 작성한 답안지,三下,-,58.6,222.3,호남권 한국학자료센터,광주 이장동 장흥고씨 수촌후손가,,http://hnkostma.org/emuseum/service/data/dataUCI.jsp?data_uci=KCIS_U038+MPNHNKSMC+KSM-XD.1864.1111-20150410.GMK00025,
이미지 열람 X,S18640915SS121,1864년_증광_진사시_복시_오상풍(吳相豊) 시권,1864,오상풍(吳相豊),소과,1864년 증광시 소과 복시에서 오상풍(吳相豊)이 작성한 답안지,次下,進士試三等第八十四人,77,173,e뮤지엄,국립전주박물관,,https://www.emuseum.go.kr/detail?cateClass=&cateListFlag=&keyword=&pageNum=3&rows=9&sort=&prev_keyword=%EC%8B%9C%EA%B6%8C&highQualityYn=&isImgExistOp=&mckoglsvOp=&isIntrstMuseumOp=&filedOp=&detailFlag=true&dq=&ps01Lv1=&ps01Lv2=&ps01Lv3=&mcSeqNo=&author=&ps06Lv1=&ps06Lv2=&ps08Lv1=&ps08Lv2=&ps09Lv1=&ps09Lv2=&ps09Lv3=&ps09Lv4=&gl05Lv1=&gl05Lv2=&ps12Lv1=&ps15Lv1=&culturalHerNo=&publicType=&detailedDes=&thema=&storySeq=&categoryLv=&categoryCode=&mobileFacetIng=&location=GL90014&facet1Lv1=&facet1Lv2=&facet2Lv1=&facet3Lv1=&facet3Lv2=&facet4Lv1=&facet4Lv2=&facet5Lv1=&facet5Lv2=&facet5Lv3=&facet5Lv4=&facet6Lv1=&facet6Lv2=&facet7Lv1Selected=&facet7Lv1=&facet8Lv1=&facetGL27Lv1=&facetGL27Lv2=&facetGL27Lv3=&facetGL27Lv4=&facetGL28Lv1=&facetGL28Lv2=&facetGL29Lv1=&facetGL30Lv1=&mcgwonpn=&keywordHistory=%EC%8B%9C%EA%B6%8C&showSearchOption=&intrstMuseumCode=&returnUrl=%2Fsearch&selectMakerGroup=0&radioSearchCheck=&headerPs01Lv1=&headerPs01Lv2=&headerPs01Lv3=,
이미지 열람 X,S18940222SS3,1894년_식년_생원_복시_허권(許權) 시권,1894,허권(許權),소과,1894년 식년시 소과 복시에서 허권(許權)이 작성한 답안지,次上,미상,46.5,492,e뮤지엄,국립전주박물관,,-,이미지 열람이 되지 않으나 기존 설명에 근거하여 복시로 추정
기존 url 수정,S18310320SS111,1831년_식년_진사시_복시_임용재(任龍材) 시권,1831,임용재(任龍材),소과,1831년 식년시 소과 복시에서 임용재(任龍材)가 작성한 답안지,次下,進士試三等第五十三人,97.5,74.2,e뮤지엄,국립광주박물관,,http://www.emuseum.go.kr/detail?cateClass=&cateListFlag=&keyword=%EC%9E%84%EC%9A%A9%EC%9E%AC&pageNum=6&rows=9&reltRows=10&sort=&highQualityYn=&isImgExistOp=&mckoglsvOp=&isIntrstMuseumOp=&filedOp=&detailFlag=&dq=&ps01Lv1=&ps01Lv2=&ps01Lv3=&mcSeqNo=&author=&ps06Lv1=&ps06Lv2=&ps08Lv1=&ps08Lv2=&ps09Lv1=&ps09Lv2=&ps09Lv3=&ps09Lv4=&gl05Lv1=&gl05Lv2=&ps12Lv1=&ps15Lv1=&culturalHerNo=&publicType=&detailedDes=&thema=&storySeq=&categoryLv=&categoryCode=&mobileFacetIng=&location=&facet1Lv1=&facet1Lv2=&facet2Lv1=&facet3Lv1=&facet3Lv2=&facet4Lv1=&facet4Lv2=&facet5Lv1=&facet5Lv2=&facet5Lv3=&facet5Lv4=&facet6Lv1=&facet6Lv2=&facet7Lv1Selected=&facet7Lv1=&facet8Lv1=&gl27Lv1=&gl27Lv2=&gl27Lv3=&gl27Lv4=&gl28Lv1=&gl28Lv2=&gl28Lv3=&gl29Lv1=&gl30Lv1=&mcgpyear1=&mcgpyear2=&mcginves=&mcgchalj=&mcgchams=&facetGL27Lv1=&facetGL27Lv2=&facetGL27Lv3=&facetGL27Lv4=&facetGL28Lv1=&facetGL28Lv2=&facetGL29Lv1=&facetGL30Lv1=&mcgwonpn=&keywordHistory=%EC%9E%84%EC%9A%A9%EC%9E%AC&showSearchOption=&intrstMuseumCode=&returnUrl=%2FheaderSearch&selectMakerGroup=0&radioSearchCheck=unifiedSearch&headerPs01Lv1=&headerPs01Lv2=&headerPs01Lv3=,
기존 url 수정,SC18310219SF,1831년_식년_진사시_초시_임용재(任龍材) 시권,1831,임용재(任龍材),소과,1831년 식년시 소과 초시에서 임용재(任龍材)가 작성한 답안지,次下,미상,169.5,70.7,e뮤지엄,국립광주박물관,,http://www.emuseum.go.kr/detail?cateClass=&cateListFlag=&keyword=%EC%9E%84%EC%9A%A9%EC%9E%AC&pageNum=5&rows=9&reltRows=10&sort=&highQualityYn=&isImgExistOp=&mckoglsvOp=&isIntrstMuseumOp=&filedOp=&detailFlag=&dq=&ps01Lv1=&ps01Lv2=&ps01Lv3=&mcSeqNo=&author=&ps06Lv1=&ps06Lv2=&ps08Lv1=&ps08Lv2=&ps09Lv1=&ps09Lv2=&ps09Lv3=&ps09Lv4=&gl05Lv1=&gl05Lv2=&ps12Lv1=&ps15Lv1=&culturalHerNo=&publicType=&detailedDes=&thema=&storySeq=&categoryLv=&categoryCode=&mobileFacetIng=&location=&facet1Lv1=&facet1Lv2=&facet2Lv1=&facet3Lv1=&facet3Lv2=&facet4Lv1=&facet4Lv2=&facet5Lv1=&facet5Lv2=&facet5Lv3=&facet5Lv4=&facet6Lv1=&facet6Lv2=&facet7Lv1Selected=&facet7Lv1=&facet8Lv1=&gl27Lv1=&gl27Lv2=&gl27Lv3=&gl27Lv4=&gl28Lv1=&gl28Lv2=&gl28Lv3=&gl29Lv1=&gl30Lv1=&mcgpyear1=&mcgpyear2=&mcginves=&mcgchalj=&mcgchams=&facetGL27Lv1=&facetGL27Lv2=&facetGL27Lv3=&facetGL27Lv4=&facetGL28Lv1=&facetGL28Lv2=&facetGL29Lv1=&facetGL30Lv1=&mcgwonpn=&keywordHistory=%EC%9E%84%EC%9A%A9%EC%9E%AC&showSearchOption=&intrstMuseumCode=&returnUrl=%2FheaderSearch&selectMakerGroup=0&radioSearchCheck=unifiedSearch&headerPs01Lv1=&headerPs01Lv2=&headerPs01Lv3=,기존 문제 클래스에는 없는 항목이나 복시 답안의 존재를 감안하여 향시 초시로 추정
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
김세연,S17470212SS300,1747년_식년_생원시_복시_김봉석(金鳳錫)_시권,1747,김봉석(金鳳錫),소과,1747년 식년시 소과 복시에서 김봉석(金鳳錫)이 작성한 답안지,,,,69.8,193.2,소수박물관,기증 7656,http://www.emuseum.go.kr/detail?relicId=PS0100321200300765600000,"이미지를 통해 방목정보에서 시험자, 시험등수를 확인했다. 다만 시권과 일치하는 시험문제를 확인할 수 없었다."
,S18190425BT,1819년_식년_문과_전시_신대응(申大膺)_시권,1819,신대응(申大膺),대과,1819년 식년시 문과 전시에서 신대응(申大膺)이 작성한 답안지,,,,69.5,180,소수박물관,기증 8082,http://www.emuseum.go.kr/detail?relicId=PS0100321200300808200000,
,S1884000000,1884년_미상_장영직(張榮稷)_시권,1884,장영직(張榮稷),,1884년 장영직(張榮稷)이 작성한 답안지(향시추정),次下,-,,36.8,203.5,국립민속박물관,민속 11146,http://www.emuseum.go.kr/detail?relicId=PS0100200100101114600000,일치하는 시제 및 시기 확인 X.
,S1885000000,1885년_미상_장영직(張榮稷)_시권,1885,장영직(張榮稷),,1885년 장영직(張榮稷)이 작성한 답안지(향시추정),次上,-,,58,227.5,국립민속박물관,민속 11147,http://www.emuseum.go.kr/detail?relicId=PS0100200100101114700000,
,S18850416BT,1885년_식년_문과_전시_장영직(張榮稷)_시권,1885,장영직(張榮稷),대과,1885년 식년시 문과 전시에서 장영직(張榮稷)이 작성한 답안지,,,,62,275,국립민속박물관,민속 11150,http://www.emuseum.go.kr/detail?relicId=PS0100200100101115000000,
,S15880529BT,1588년_알성_문과_전시_황신(黃愼)_시권,1588,황신(黃愼),알성시 대과,1588년 알성시 문과 전시에서 황신(黃愼)이 작성한 답안지,-,壯元,,87,49,국립민속박물관,민속 17546,http://www.emuseum.go.kr/detail?relicId=PS0100200100101754600000,Exam id에 BT로 수정해야 할 것으로 보임.
,S18781013,1878년_미상_조동협(趙東協)_시권,1878,조동협(趙東協),,1878년 조동협(趙東協)이 작성한 답안지,-,-,,118,71.5,국립민속박물관,민속 18708,http://www.emuseum.go.kr/detail?relicId=PS0100200100101870800000,
,S18800624BT,1880년_증광_문과_전시_조동협(趙東協) 시권,1880,조동협(趙東協),대과,1880년 증광시 문과 전시에서 조동협(趙東協)이 작성한 답안지,,,,50.5,209,국립민속박물관,민속 18709,http://www.emuseum.go.kr/detail?relicId=PS0100200100101870900000,
,S18790707BT,1879년_증광_문과_전시_조동협(趙東協)_시권,1879,조동협(趙東協),대과,1879년 증광시 문과 전시에서 조동협(趙東協)이 작성한 답안지,,,,132.8,90.5,국립민속박물관,민속 18710,http://www.emuseum.go.kr/detail?relicId=PS0100200100101871000000,"일치하는 시기 확인 X. 시험일: 7월 7일.
시험동기는 1880년 조동협 시권 내용과 동일(왕세자의 천연두). 증광별시와 대조 필요."
,S18140315SS112,1814년_식년_진사시_복시_권속(權涑)_시권,1814,권속(權涑),소과,1814년 식년시 소과 복시에서 권속(權涑)이 작성한 답안지,次下,三之四十六,,71.5,199,국립민속박물관,민속 61987,http://www.emuseum.go.kr/detail?relicId=PS0100200100106198700000,
,S17770902SS121,1777년_증광_진사시_복시_권흡(權熻)_시권,1777,권흡(權熻),소과,1777년 증광시 소과 복시에서 권흡(權熻)이 작성한 답안지,次下,三之四十二,,70,192,국립민속박물관,민속 61988,http://www.emuseum.go.kr/detail?relicId=PS0100200100106198800000,방목정보와 시험 문제로는 17770902 증광_진사시로 확인됨. Question name에는 식년시소과_초장으로 되어있음
,S17020000,1702년_미상_권익문(權益文)_시권,1702,권익문(權益文),,1702년 권익문(權益文)이 작성한 답안지,-,三之九十六,,68,223,국립민속박물관,민속 61989,http://www.emuseum.go.kr/detail?relicId=PS0100200100106198900000,"1702년 식년시소과_초시(종장)_답안'으로 추정되나 방목 자료가 남아있지 않음. (과목: 詩義, 시제: 鍾鼓旣設一朝饗之)"
,S16680000,1668년_미상_권두상(權斗相)_시권,1668,권두상(權斗相),,1668년 권두상(權斗相)이 작성한 답안지,-,二之六,,73,107,국립민속박물관,민속 61990,http://www.emuseum.go.kr/detail?relicId=PS0100200100106199000000,"국립민속박물관에 1669년으로 기재되어 있지만 시권의 나이와 생몰년 비교 결과 1668년으로 확인됨. 날짜 확인 X. 과목은 易義, 시제는 吉凶悔吝生乎動"
,S17100511SS12,1710년_증광_진사시_복시_권익문(權益文)_시권,1710,권익문(權益文),소과,1710년 증광시 소과 복시에서 권익문(權益文)이 작성한 답안지,,,,72,220,국립민속박물관,민속 61991,http://www.emuseum.go.kr/detail?relicId=PS0100200100106199100000,
,S18450821,1845년_미상_권석구(權錫耈)_시권,1845,권석구(權錫耈),,1845년 권석구(權錫耈)가 작성한 답안지,外,生三等第七十二人,,69.5,163,국립민속박물관,민속 61992,http://www.emuseum.go.kr/detail?relicId=PS0100200100106199200000,"이미지에서 확인된 시험일자는 18450821, 시제는 '論語子曰, 知者樂水~'로 추측되나 방목, 사료에서 확인 X."
,S18460210SS321,1846년_식년_생원시_복시_권석구(權錫耈)_시권,1846,권석구(權錫耈),소과,1846년 식년시 소과 복시에서 권석구(權錫耈)가 작성한 답안지,,,,73,180,국립민속박물관,민속 61993,http://www.emuseum.go.kr/detail?relicId=PS0100200100106199300000,"이미지와 방목에서는 시험일자가 18460210, 시제는 '問: 《中庸》曰 “成己仁也~'로 확인됨. 국립민속박물관 소개에 '피봉에 시험날짜 丙午二月十二日' 등이 기입되어 있음'은 오기로 보임."
,S17050000,1705년_미상_권익문(權益文)_시권,1705,권익문(權益文),,1705년 권익문(權益文)이 작성한 답안지,更,三之四十八,,73,222,국립민속박물관,민속 61994,http://www.emuseum.go.kr/detail?relicId=PS0100200100106199400000,"과목은 禮義, 시제는 天下無道則辭有枝葉. 일치하는 시험 확인X."
,S17741015SF121,1774년_증광_진사시_초시_권흡(權熻)_시권,1774,권흡(權熻),소과,1774년 증광시 소과 초시에서 권흡(權熻)이 작성한 답안지,三中,一之二,,71,191,국립민속박물관,민속 61995,http://www.emuseum.go.kr/detail?relicId=PS0100200100106199500000,
,S17950227SS122,1795년_식년_진사시_복시_권복(權馥)_시권,1795,권복(權馥),소과,1795년 식년시 소과 복시에서 권복(權馥)이 작성한 답안지,次下,三之五十六,,70,190,국립민속박물관,민속 61996,http://www.emuseum.go.kr/detail?relicId=PS0100200100106199600000,
,S16990000,1699년_미상_진사시_미상_권익문(權益文)_시권,1699,권익문(權益文),소과,1699년 권익문(權益文)이 작성한 답안지,次下,二之二十三,,68.5,218,국립민속박물관,민속 61997,http://www.emuseum.go.kr/detail?relicId=PS0100200100106199700000,
,SS17741017SF321,1774년_증광_생원시_초시_권흡(權熻)_시권,1774,권흡(權熻),소과,1774년 증광시 소과 초시에서 권흡(權熻)이 작성한 답안지,更,三之十三,,66,173,국립민속박물관,민속 61998,http://www.emuseum.go.kr/detail?relicId=PS0100200100106199800000,"시험자 권흡의 생년, 시권에서 확인되는 나이, 아버지 이름, 답안의 내용을 통해 '1774년 증광_생원시_초시'로 추측된다. 그러나 해당 시험날짜의 방목정보를 보면 시권의 등수(三之十三)의 인물은 다른 사람(민훤)으로 확인된다."
,SS17760220SF121,1776년_식년_생원시_초시_권흡(權熻)_시권,1776,권흡(權熻),소과,1776년 식년시 소과 초시에서 권흡(權흡)이 작성한 답안지,-,三之五十一,,70,195,국립민속박물관,민속 62000,http://www.emuseum.go.kr/detail?relicId=PS0100200100106200000000,"시험자 권흡의 생년, 밝혀진 시험 문제를 통해 '1776년_식년_생원시_초시'로 보인다. 그러나 시권의 나이를 따져봤을 땐 1777년이 된다. (시권의 나이와 문제 출제 연도 불일치)"
,SS17100000,1710년_미상_권익문(權益文)_시권,1710,권익문(權益文),,1710년 권익문(權益文)이 작성한 답안지,次下,三之二十七,,72,207,국립민속박물관,민속 62001,http://www.emuseum.go.kr/detail?relicId=PS0100200100106200100000,시험자에 대한 정보는 모두 일치하는 것으로 보아 1710년 시험으로 보인다. 그러나 해당 시험문제에 맞는 시험일자를 확인할 수 없었다.
,SS17840000B,1784년_미상_문과_미상_권흡(權熻)_시권,1784,권흡(權熻),대과,1784년 문과에서 권흡(權熻)이 작성한 답안지,次下,三之一百三十九,,129.5,93,국립민속박물관,민속 62019,http://www.emuseum.go.kr/detail?relicId=PS0100200100106201900000,시험자 정보는 모두 일치한다. 그러나 시험 문제와 일치하는 시험일자를 확인할 수 없었다. 다만 시험 문제가 '표(表)'인 것으로 보아 대과(문과)시험으로 추측된다.
,SS18280000,1828년_미상_권속(權涑)_시권,1828,권속(權涑),,1828년 권속(權涑)이 작성한 답안지,次上,-,,122,84,국립민속박물관,민속 62020,http://www.emuseum.go.kr/detail?relicId=PS0100200100106202000000,시험자 정보는 모두 일치한다. 그러나 시험 문제와 일치하는 시험일자를 확인할 수 없었다.
,SS18270000,1827년_미상_권속(權涑)_시권,1827,권속(權涑),,1827년 권속(權涑)이 작성한 답안지,三下,-,,138,99,국립민속박물관,민속 62021,http://www.emuseum.go.kr/detail?relicId=PS0100200100106202100000,시험자 정보는 모두 일치한다. 그러나 시험 문제와 일치하는 시험일자를 확인할 수 없었다. 시험 과목은 '부(賦)'이다.
,SS17950000,1795년_미상_권흡(權熻)_시권,1795,권흡(權熻),,1795년 권흡(權熻)이 작성한 답안지,三下,-,,110.5,79.5,국립민속박물관,민속 62022,http://www.emuseum.go.kr/detail?relicId=PS0100200100106202200000,"시험자 정보는 모두 일치한다. 그러나 시험 문제와 일치하는 시험일자를 확인할 수 없었다. 시험 과목은 부(賦), 시제(試題)는 '與黃金四萬斤'이다."
,S17231006BT,1723년_정시_문과_전시_권일형(權一衡)_시권,1723,권일형(權一衡),대과,1723년 정시 문과 전시에서 권일형(權一衡)이 작성한 답안지,三下,丙科第三人,,146,99,국립민속박물관,민속 62024,http://www.emuseum.go.kr/detail?relicId=PS0100200100106202400000,
,SS18780000,1878년_미상_이근춘(李根春)_시권,1878,이근춘(李根春),,1878년 이근춘(李根春)이 작성한 답안지,次下,-,,48,170,국립민속박물관,민속 66873,http://www.emuseum.go.kr/detail?relicId=PS0100200100106687300000,시험자 정보는 모두 일치한다. 그러나 시험 문제와 일치하는 시험일자를 확인할 수 없었다. 시험과목은 부(賦). 시제(試題)는 '必以禮樂'이다.
